,benchmark,Number_of_Priors,Age_Above_FourtyFive,Age_Below_TwentyFive,African_American,Asian,Hispanic,Native_American,Other,Female,Misdemeanor
1907,0.46831661042448935,0.17679213705632268,0.09625491785555099,0.07661940531547998,-0.009796439227899675,0.0020872323160355255,-0.000622867081034359,-0.0006408521676514872,0.0018801752208375266,-0.013807954228526962,-0.010270413359228209
1971,0.4650277722476136,0.309014942501041,-0.0002866021515434969,-0.15206352363311235,-0.018402079050648376,0.002433338909427013,-0.0029339582175296613,-4.169540584336717e-05,0.00258504567250184,0.06446580516081037,-0.014380310900550808
1975,0.47157356680021145,0.10863098249523266,-0.012863350609662677,0.07297982969406319,0.015507289090878063,0.0005706684551756575,-0.0014981724306690723,-0.0021222447829326724,0.0005639423275994593,-0.015449405907611749,-0.01397532765999128
1983,0.4715782937707872,0.3071692608874658,-0.0004622335319356685,-0.17892191878403618,0.019767920133609784,0.0019975025855399203,0.009946779978756468,-0.00031556527930963474,0.0010470441008817444,-0.0257397583335155,-0.015842263279703256
1992,0.5478056176527717,0.41247566907124866,0.041456726000917474,-0.049860482340868054,0.012217396949610881,0.0005429566614314485,0.0013938002384599815,-7.342042471347732e-05,0.0006084743322303937,0.011982490637129223,0.03202164201381916
2042,0.4749864070704526,0.309845852135899,-0.0029475472887982024,-0.19077687787819186,-0.01740688729495793,0.0004916011041960211,-0.0012464918823971022,-0.0009462184868718471,0.0011507784446562197,-0.024120598813569726,0.03138923167800228
2043,0.4755083133172956,0.3037620491661203,-0.008257750587055537,0.05382964812747024,-0.012523959667717244,0.0007475119416902043,-0.00016012176889020763,-0.0005966200807203392,-0.0002063506777121582,0.029529079898191916,0.03720746804186696
2046,0.5452933293024478,0.5274522759682864,-0.08365995733179049,-0.05149281821500186,0.015792229982238892,0.0019298586337100493,0.0012001403457899407,-0.0012446346410444759,0.0015556131659361788,0.014161097130284989,0.02571866069545073
2054,0.5478922618577096,0.46707437749180947,0.04029564337917023,-0.04736352222436485,0.011662971556579887,0.000512418342927104,0.0012909331321365389,-0.0002967389142483623,0.0006376277032163757,0.012169022605174447,0.03079103504556313
2055,0.46831661042448935,0.17679213705632268,0.09625491785555099,0.07661940531547998,-0.009796439227899675,0.0020872323160355255,-0.000622867081034359,-0.0006408521676514872,0.0018801752208375266,-0.013807954228526962,-0.010270413359228209
2058,0.4729018305129279,-0.18530232318984136,0.10786274783041272,0.05007739271950135,-0.00982353368453659,0.0027213450794117827,-0.0007172800921548157,0.00030833095580323766,0.0014891130736605224,0.025659172052298763,-0.01328278388463379
2094,0.4692899516809156,0.1647986226452375,0.09503359518385299,0.07931232652836318,-0.009427712495062579,0.0024075380629895865,-0.00015689722318000532,0.0002534756213094097,0.0027443676082703414,-0.013243923350832867,0.032014385371959386
2103,0.5478337753149232,0.4111301916938549,0.04128695078956726,-0.04997542952943865,0.01211571368690606,0.0004519387619083687,0.0014293163723906252,-7.143858052022223e-05,0.0005115800012369526,0.011916606946513822,0.03254004951517067
2122,0.4750497698433933,0.29904715241062024,-0.008749958488342022,0.0613127996588552,0.014894785916360342,0.000674834283866485,-0.0024508868002093426,-0.001043464914002451,0.000456567988366241,-0.016123630336664578,-0.020973068306245846
2148,0.4692899516809156,0.1647986226452375,0.09503359518385299,0.07931232652836318,-0.009427712495062579,0.0024075380629895865,-0.00015689722318000532,0.0002534756213094097,0.0027443676082703414,-0.013243923350832867,0.032014385371959386
2196,0.46707509962735505,0.11131154412281756,0.09778381625727811,0.0774572720242809,0.017968215584538344,0.0022651030303011827,0.0007146577404460661,0.00013850208461882452,0.001872537807339661,-0.013484258786042546,0.04009174846265845
2212,0.47407905382803617,0.297493720342271,-0.007937450379070829,0.06432271418095073,-0.011171742277578361,0.0014570520101234996,-0.0027044518641374388,-0.0008040586691977214,0.0006064914149976897,-0.014641127577435388,-0.02139713966814058
2214,0.46835047698014837,0.1769519278674795,0.09786437621075553,0.074982309544696,0.017438955828383312,0.0022362769372466507,-0.000920293593329527,-0.00038985050291132084,0.0022591465934632335,-0.014251622904396636,-0.010582164788093845
2219,0.5525072853143016,0.08179671932271561,-0.11230361750338681,-0.05430065953720707,-0.020981176732889184,-0.0022117495246328223,0.001626336220006186,-0.0003620937842400418,-0.0025986460667779127,-0.040086658645570136,0.0374359532972354
2236,0.5459496943754971,-0.2273244559452689,0.037259473124229364,-0.06586837156702037,0.015531847410418964,-0.0009468069572349108,0.005805905758732036,0.0019302870036128628,-0.0003829616816310305,0.014072029365027657,0.05375673908518851
2261,0.47362210802376326,-0.058413960005182425,-0.014769366798661088,0.06626334289507319,-0.010569887672734785,0.0006654224133184478,-0.001755278916326524,-0.0011821688044092865,0.0006828626651149416,-0.014077623933181477,-0.014996927046568534
2275,0.5468572939280996,0.3138284595662244,0.044320904107164605,-0.05454991047141909,-0.012039941091349204,0.0011259670056267962,0.0018206437315254828,0.0005463273012041026,0.00040066041455795454,0.013328277154414939,0.032795534669829735
2280,0.557704657689621,0.2766171571993667,0.029975646479702273,0.2127901552316021,-0.021416705395957858,-0.002334961892462753,0.0003580114205787993,-0.0002266590179449135,-0.0021110410111298272,0.020703812939647234,0.024402692941464132
2289,0.5419430362506755,-0.1974223818220835,0.03059294167290416,0.24738059406985674,-0.01778136359108315,0.0008657592694430727,0.0016505093778613686,-0.002478504091508321,0.0025909450826630126,0.03316985648918994,0.037400036505949044
2294,0.48573838218991094,0.13072806822627997,-0.01053328033356371,-0.21078655552419678,-0.022705964974633785,-0.002792569854393495,-0.0012399291023304365,0.00034697791167627445,-0.0018291917811516234,-0.03013440485196254,0.02701585404157092
2325,0.5526786189113738,-0.24720307060295177,-0.08661502916653716,-0.0818169378677816,0.019765152990193657,0.001293819249662001,0.001204124910327918,-0.0001498572723355046,0.0012619626852435756,0.016207397090474356,-0.05964925397515371
2340,0.5425697745944298,-0.03018857043204562,0.04732496691989453,-0.041976885216748194,-0.013629478093429737,0.0025016991267173827,0.001491986577215304,0.001226387599320658,0.001730644608582882,-0.04172588003971814,0.034713640605407575
2349,0.548273533515284,0.42688891153758707,0.03893115888019108,-0.055830869662782154,0.012066600031336694,-0.0003914406865078157,0.0008665141787547043,-0.0016612103369423314,-0.0005157195357869265,0.011405222988258759,-0.039636886701501395
2384,0.47367154569301445,0.30374849551212535,-0.0008107704625138629,-0.18201734296717498,-0.016978412905557322,0.0006848330125361485,-0.0015248175501643493,-0.0006390665176034122,0.00047666357585292307,-0.02456629879806605,-0.01758093984540371
2386,0.5383156314806219,-0.19182883142179674,0.03180782399867313,0.25465938737051397,0.024810420767372304,0.002537992019597049,0.0028649626511445675,-0.0022854041825834115,0.003066975084571655,0.03093577587795046,0.03910640588423686
2482,0.4749649527478331,-0.18273853700131537,-0.01265816963106009,-0.17879048852930227,0.016627546808478583,0.00020180607653334792,-0.0018231755481895387,-0.00019851541452688137,0.0010407550024883472,-0.022363968714871115,-0.013639783016122078
2503,0.47860551335877155,-0.46595546012760025,0.0850191634229256,0.046767023704161165,-0.01185972978549521,-0.0013223619372879497,-0.000875412673057175,0.001683019376949535,-0.0009213123672320439,-0.013757018566079847,-0.007731387906869294
2548,0.4804057330920753,-0.33499104891754294,-0.019893937575316184,0.0455839114720673,-0.00961252040549243,-0.001436682602179537,-0.00134851343394142,0.0018286441009840726,-0.0002698484750600916,-0.013059774046093221,0.03318118016617712
2557,0.4664565162179447,-0.04579470584946915,0.10088090069955069,0.07600013463013502,0.01759416947597256,0.0024817244730460236,-1.000592099113795e-06,0.00021819199694138314,0.003566340266890164,-0.011316016497625168,0.03824683734479979
2569,0.47024860130488266,0.1659126037155924,0.09571745533080395,0.0783771748193006,0.01690249929101359,0.0022155627084231577,0.00888199134912697,-0.00027834853382416314,0.002541112953751,-0.013490454028837875,0.028628390734480688
2571,0.5404233300748931,0.004271310451707505,0.03741434891391987,0.25674227892065665,0.02238123492179442,0.0033004247938247244,0.0015924437311563358,-0.0026708197561401137,0.002835644908907614,0.03103867332130856,0.024020954890111246
2584,0.5568352082230519,-0.2583712931009466,-0.09061888172625948,-0.0835462759400798,-0.01940728778329917,-0.0006524079020073792,0.0016055936654575248,-0.00029056830004738077,-0.0009757183215081677,0.015277222100253101,-0.05821136431459924
2587,0.5543481530780441,-0.012488275220985029,0.034050334582453656,0.21528295247593804,0.02515318422912005,0.000728239862830049,0.0037870540162439417,-0.0036445796569756217,-0.0014842666538149862,-0.08306142750678942,0.021508382284245425
2610,0.543793856797133,0.53476380053824,-0.08479702945526263,-0.0509157724446581,-0.009634374158911302,0.0025514683587937598,0.0013442273123366252,-0.0015487296109620713,0.0020858466584560004,0.015384194953010286,0.024493604849369133
2635,0.5484714871308227,0.4535702078021016,0.03993872990918976,-0.047599554550311576,0.01160312659901011,0.0004856197467573986,0.001093561046259614,-0.0002887836402685334,0.0007053657513524381,0.012124966725092917,0.02888306544341457
2636,0.4732152606383759,0.17160779029964435,-0.014804010190285086,0.06919532789868318,0.013972612020750202,2.8811043911391998e-05,-0.0014066640071586922,-0.0018247561618104924,0.0003457770479291661,-0.01618470058118375,-0.012752535127001113
2652,0.46831661042448935,0.17679213705632268,0.09625491785555099,0.07661940531547998,-0.009796439227899675,0.0020872323160355255,-0.000622867081034359,-0.0006408521676514872,0.0018801752208375266,-0.013807954228526962,-0.010270413359228209
2659,0.4732152606383759,0.17160779029964435,-0.014804010190285086,0.06919532789868318,0.013972612020750202,2.8811043911391998e-05,-0.0014066640071586922,-0.0018247561618104924,0.0003457770479291661,-0.01618470058118375,-0.012752535127001113
2699,0.4790541483805754,-0.2064662862678103,-0.02065233669470365,0.05197884820118342,-0.011713213379958232,-0.001343770672611419,-0.002498739153416172,-0.00014867871533634502,-0.0006843794821571741,-0.013389940809421191,-0.015017498502909662
2705,0.548262837742776,0.4040982404050081,0.04129023710882493,-0.0510185937575017,0.012188949979032082,0.0005483369205795258,0.0011796759693744469,6.258140029231918e-05,0.0006260650158029235,0.012118438339931724,0.031245360896931862
2709,0.5488325644550375,0.4563493455672972,0.03911645948567134,-0.047677469983345225,0.01147639393515057,0.00033677947195319413,0.0010349254590111476,-0.00031813951126054285,0.0005881863421007966,0.011956064177481546,0.02879685901097384
2716,0.47407905382803617,0.297493720342271,-0.007937450379070829,0.06432271418095073,-0.011171742277578361,0.0014570520101234996,-0.0027044518641374388,-0.0008040586691977214,0.0006064914149976897,-0.014641127577435388,-0.02139713966814058
2735,0.4788358303558385,0.27460948018943393,0.08232539624235943,0.06454579297521033,0.013011853348797148,-0.0013615685506810915,-0.0026331085419301625,-0.00030617972386437486,-0.0004055319937617749,-0.017365820944493245,-0.016508827672544316
2748,0.47361978870323257,0.16170859395786347,-0.013419165930536006,0.07316495445106545,0.012681396472546569,0.0006975392166431449,0.01070674322799111,-0.001041222984970086,0.0012864444320356966,-0.01547359581525606,0.028837843200796492
2750,0.5383156314806219,-0.19182883142179674,0.03180782399867313,0.25465938737051397,0.024810420767372304,0.002537992019597049,0.0028649626511445675,-0.0022854041825834115,0.003066975084571655,0.03093577587795046,0.03910640588423686
2753,0.4732152606383759,0.17160779029964435,-0.014804010190285086,0.06919532789868318,0.013972612020750202,2.8811043911391998e-05,-0.0014066640071586922,-0.0018247561618104924,0.0003457770479291661,-0.01618470058118375,-0.012752535127001113
2757,0.5502057979820266,0.42583502278209107,-0.09466439403181054,-0.06339757567651542,0.011726001670704506,-0.0010363794160234002,0.0016292332368154291,-0.001973060016035477,-0.001320987255028147,0.010842582639540813,-0.038541234494329404
2763,0.5425879872922612,-0.013687573989767332,0.04503433472997534,-0.0485101511151346,-0.012713896564176375,0.0017719066335942363,0.0008061886510046731,-0.00019012070454474395,0.000627147793943586,-0.04275327478866553,-0.0348664387168435
2784,0.4732152606383759,0.17160779029964435,-0.014804010190285086,0.06919532789868318,0.013972612020750202,2.8811043911391998e-05,-0.0014066640071586922,-0.0018247561618104924,0.0003457770479291661,-0.01618470058118375,-0.012752535127001113
2858,0.5425162807490527,0.30300765698625065,0.043554571965475214,-0.0469991542055397,0.014427999551558157,0.001404983046775568,0.002031954271265214,0.0022142833368511694,0.0013148669732383766,-0.03052344918984609,0.03611396116348439
2891,0.48573838218991094,0.13072806822627997,-0.01053328033356371,-0.21078655552419678,-0.022705964974633785,-0.002792569854393495,-0.0012399291023304365,0.00034697791167627445,-0.0018291917811516234,-0.03013440485196254,0.02701585404157092
2892,0.47407905382803617,0.297493720342271,-0.007937450379070829,0.06432271418095073,-0.011171742277578361,0.0014570520101234996,-0.0027044518641374388,-0.0008040586691977214,0.0006064914149976897,-0.014641127577435388,-0.02139713966814058
2906,0.5401025485470357,0.10961646250487359,0.047683962103556465,-0.04158387612231898,-0.013417134399287406,0.003037526599191015,0.002082634220060914,0.0014395545155011652,0.002170827142832704,-0.03536053487413095,0.03728134248717871
2929,0.5420056148494004,0.5071626749605441,-0.0873540540597305,-0.05771904325184336,-0.009561995673435048,0.001351268449213766,-0.010820860759350431,-0.001980638654890135,0.000954094298599717,0.01356862929269561,-0.03329011052023424
2931,0.5582309430968945,-0.27250477634618075,0.0348937169113389,-0.07639861756787553,-0.0188733006717563,-0.0014780196307696697,0.0004935408475277223,0.0003415984739167238,-0.00029655509740893204,0.01450041670028782,-0.05965278112547169
2934,0.5554695802548294,0.2752793218199858,0.03058302936523459,0.22183689348072516,0.015164269276640302,-0.0007504367360030573,0.0006448766608670511,-0.0003209562425192103,-0.002120947784385166,0.019277409875524593,0.02569054125688916
2945,0.47250560565685273,0.3065770837033714,-0.008898138601339575,0.06343934473042549,0.014302784064305907,0.0010718962655807268,-0.0007241059076229447,-0.00026792474445264114,0.0005314558183412352,-0.014881259059195084,0.0376653433991348
2963,0.4788358303558385,0.27460948018943393,0.08232539624235943,0.06454579297521033,0.013011853348797148,-0.0013615685506810915,-0.0026331085419301625,-0.00030617972386437486,-0.0004055319937617749,-0.017365820944493245,-0.016508827672544316
2966,0.5461950370473067,-0.02780095651642364,0.04796399262716386,-0.060707587331943744,-0.012161849410023046,0.0013307071333435866,0.0028275234996647663,0.001371625128260015,0.001537305343562223,0.016225877666695816,0.032743402798949356
2978,0.478983352772932,-0.4735316207979807,-0.015594993019089481,0.048850774625477635,-0.010159848381942782,-0.0005325556268713852,-0.0013223744596607967,0.0016813157854694005,0.0002476295596322148,-0.012096276146669036,0.0299239693409704
2987,0.4690289732837217,-0.18103284692763766,0.1089848556428089,0.057228438129718465,0.015403731304321211,0.0028981923112878505,-0.0001474683952566551,0.0016957861194294016,0.0021968766457527433,-0.010790527182814237,-0.010949275154662125
3010,0.46588720047895854,-0.04111890903501825,0.1051262732663983,0.07374188331797552,0.018189884777552817,0.002554327440895815,-0.0006382556687087038,-0.0003653321842863183,0.0020822460149225314,-0.012204532276727471,-0.008471537618188085
3012,0.4749864070704526,0.309845852135899,-0.0029475472887982024,-0.19077687787819186,-0.01740688729495793,0.0004916011041960211,-0.0012464918823971022,-0.0009462184868718471,0.0011507784446562197,-0.024120598813569726,0.03138923167800228
3016,0.5478056176527717,0.41247566907124866,0.041456726000917474,-0.049860482340868054,0.012217396949610881,0.0005429566614314485,0.0013938002384599815,-7.342042471347732e-05,0.0006084743322303937,0.011982490637129223,0.03202164201381916
3044,0.4732152606383759,0.17160779029964435,-0.014804010190285086,0.06919532789868318,0.013972612020750202,2.8811043911391998e-05,-0.0014066640071586922,-0.0018247561618104924,0.0003457770479291661,-0.01618470058118375,-0.012752535127001113
3046,0.5547566760583242,0.31743422135856225,0.03539088308800839,0.19848456975069312,0.020867701382644793,0.00016071329597433515,-0.0012362146108163344,-0.0012857338953221331,0.0003623923664578671,-0.059268536039369164,0.019298746775777337
3071,0.4718720085336516,0.3090471931416181,-0.008613471673770579,0.06503935589711615,0.013261496512794235,0.0010519979097499271,0.012691229932173184,3.123836412764758e-05,0.001312031943074013,-0.014816041535037152,0.03630793223363357
3077,0.47085560378773605,0.1629557573911123,-0.0114275528697345,0.07598577506447804,-0.008084968439957568,0.0017355445992685015,-0.0006487326424745241,-0.0008551476209402442,0.0012580101339631222,-0.013954818461178856,0.032395618459199346
3084,0.4705322830350531,0.30522553887227155,-0.00791481089953723,0.06710538580899328,-0.009300474508648376,0.0015886538692685415,-0.0005905473629509439,0.00027763077647144363,0.0008290653759052136,-0.012750524534292162,0.03972975779888843
3091,0.5577805630431637,-0.28801907819026934,0.03211164972209285,-0.059586440815517144,-0.01823778196691564,-0.001100735360862054,-0.02570970221097199,-0.0008650055656105049,-0.002155761977416154,-0.04619389035719962,-0.055214076075798285
3161,0.5478337753149232,0.4111301916938549,0.04128695078956726,-0.04997542952943865,0.01211571368690606,0.0004519387619083687,0.0014293163723906252,-7.143858052022223e-05,0.0005115800012369526,0.011916606946513822,0.03254004951517067
3169,0.47362210802376326,-0.058413960005182425,-0.014769366798661088,0.06626334289507319,-0.010569887672734785,0.0006654224133184478,-0.001755278916326524,-0.0011821688044092865,0.0006828626651149416,-0.014077623933181477,-0.014996927046568534
3175,0.4599758001666897,0.3172543963271617,-0.0009528080649017501,-0.14793375595961586,0.02736147067938957,0.005060559762424338,-0.0030640006350000915,0.0007415598094047821,0.004222278588615,0.0718344364518117,0.036047269844301066
3181,0.47361978870323257,0.16170859395786347,-0.013419165930536006,0.07316495445106545,0.012681396472546569,0.0006975392166431449,0.01070674322799111,-0.001041222984970086,0.0012864444320356966,-0.01547359581525606,0.028837843200796492
3184,0.47920227518277064,0.14107688440450983,-0.009296874186452267,-0.1957483906673086,0.016556191772664652,-0.0006090556648701562,-0.00024269395949341743,0.0007874874342890803,-0.0015479353289662295,-0.030804121077446886,-0.009235649508278085
3187,0.48116152028866777,0.280477331448447,0.07958705882836985,0.05165042051462872,0.01301367067135438,-0.00218357090195917,-0.0007048849429109674,5.535029958519955e-05,-0.0006795158708662874,0.028381912684482872,0.038615390166758454
3190,0.4770840026286649,0.3016623285380894,-0.008846714046823814,0.048823012361788036,0.014625081659870004,-0.00024405700664550944,0.014330003638766423,-0.0002835814123975655,0.001074587094594348,0.0309105396716728,-0.020780363293460988
3195,0.5483343357151139,0.10269294520577732,0.04607624814614339,-0.06402507072601463,-0.012305148980592706,0.0010778698008621357,0.0013276944833380475,-0.0005520393827217057,0.0003879109696562216,0.014074892538576883,-0.04761360843600157
3202,0.5576541881492171,-0.05248759921841896,-0.11748823181877471,-0.0664845920659992,-0.02481030567803777,-0.0048923408407674784,0.0032100745114143556,-0.0010477785433340436,-0.0053985399315358285,-0.04836181505388994,-0.0284977454207707
3231,0.5474245203839252,0.3328778353117793,0.04102895441564297,-0.05478819722232599,-0.012209818886981527,0.0005238629615742368,0.0020140193949413285,0.0004765604195083317,0.00011549357352219625,0.012921004954519831,0.035312242084753864
3244,0.472711111685417,-0.30884836394299214,0.10422875259455629,0.05027041125786293,0.013863316676689053,0.00151968070198287,0.011033319318251425,0.0025374512094095553,0.0014196291312334325,-0.011558109781753772,-0.008814624537839807
3252,0.46266378435908595,-0.05490422196591577,0.1101810002361827,0.07733398806973202,-0.005822985415158938,0.004615393976453497,-0.0009213389826209784,-0.0006512125833047222,0.0029470539447413735,-0.00974235642823525,-0.010630835910046765
3260,0.4755083133172956,0.3037620491661203,-0.008257750587055537,0.05382964812747024,-0.012523959667717244,0.0007475119416902043,-0.00016012176889020763,-0.0005966200807203392,-0.0002063506777121582,0.029529079898191916,0.03720746804186696
3268,0.5337316026094088,0.016023467186220663,0.03934670917087152,0.26623725541554416,0.025271663423000246,0.0036711956548036995,0.003986955670363786,-0.0004271179015866433,0.0028666319814206476,0.03278803468943818,-0.02800034467453505
3271,0.548400790915198,0.5100155131476375,0.04008536527213068,-0.048186031922471464,0.011933368039338782,0.0005381925112909469,0.0011161903799069423,-0.0002643188632477089,0.0006678900406985877,0.012063633724637035,0.02937532805624088
3273,0.4705322830350531,0.30522553887227155,-0.00791481089953723,0.06710538580899328,-0.009300474508648376,0.0015886538692685415,-0.0005905473629509439,0.00027763077647144363,0.0008290653759052136,-0.012750524534292162,0.03972975779888843
3295,0.5401025485470357,0.10961646250487359,0.047683962103556465,-0.04158387612231898,-0.013417134399287406,0.003037526599191015,0.002082634220060914,0.0014395545155011652,0.002170827142832704,-0.03536053487413095,0.03728134248717871
3305,0.47407905382803617,0.297493720342271,-0.007937450379070829,0.06432271418095073,-0.011171742277578361,0.0014570520101234996,-0.0027044518641374388,-0.0008040586691977214,0.0006064914149976897,-0.014641127577435388,-0.02139713966814058
3318,0.4788358303558385,0.27460948018943393,0.08232539624235943,0.06454579297521033,0.013011853348797148,-0.0013615685506810915,-0.0026331085419301625,-0.00030617972386437486,-0.0004055319937617749,-0.017365820944493245,-0.016508827672544316
3319,0.5454973703132023,0.10308563360700837,0.047157323888731256,-0.0576620762258649,-0.012424652816110965,0.0015185177992258908,0.002652243324942405,0.001049514909504362,0.001177338847099904,0.015045560706907109,0.03583861097296126
3350,0.4710382612711507,-0.07946806844075788,-0.014659983800967585,0.06952947410513169,-0.008875639058841811,0.0008017016539688532,-0.00016041893216691902,-7.227767151411768e-05,0.0007512812623796522,-0.011612332587432432,0.041055326312996604
3356,0.46948266955950413,0.1662292145767077,0.09717602094472648,0.07731524361128614,0.017130501045393987,0.0025846839282433615,-0.0008874825233912906,-4.9872769370670755e-05,0.002799342025269373,-0.013674825630709542,0.030883619962659314
3361,0.5548114510290617,-0.21614867940486795,0.026773543479520268,0.2108023484477623,0.025857838282678652,-0.0009539866065830099,0.005820230152448074,-0.003263661715616248,-0.002568823522761318,-0.08910609319291923,0.038063761207923485
3363,0.4755083133172956,0.3037620491661203,-0.008257750587055537,0.05382964812747024,-0.012523959667717244,0.0007475119416902043,-0.00016012176889020763,-0.0005966200807203392,-0.0002063506777121582,0.029529079898191916,0.03720746804186696
3383,0.5554695802548294,0.2752793218199858,0.03058302936523459,0.22183689348072516,0.015164269276640302,-0.0007504367360030573,0.0006448766608670511,-0.0003209562425192103,-0.002120947784385166,0.019277409875524593,0.02569054125688916
3402,0.5478365831101697,-0.012705385303088387,0.04369518466410299,-0.0696110620153009,0.013892571786439961,-0.00040351433729964026,0.0025122294782867066,-0.00024985917990728856,-0.0002108089940389135,0.014844249116522351,-0.03624239152575007
3443,0.47816910053495815,-0.2946316195790891,-0.016377520461710565,0.047148007211789,-0.00951380127039786,-0.0010277312126490135,-0.0020576543898403396,0.0004552824929961452,-0.0006711066167423563,-0.013238527530766256,-0.013927311390590613
3451,0.548273533515284,0.42688891153758707,0.03893115888019108,-0.055830869662782154,0.012066600031336694,-0.0003914406865078157,0.0008665141787547043,-0.0016612103369423314,-0.0005157195357869265,0.011405222988258759,-0.039636886701501395
3479,0.5383156314806219,-0.19182883142179674,0.03180782399867313,0.25465938737051397,0.024810420767372304,0.002537992019597049,0.0028649626511445675,-0.0022854041825834115,0.003066975084571655,0.03093577587795046,0.03910640588423686
3491,0.4644772627299313,-0.03877934687414293,0.10584266156541502,0.07709575329482925,-0.006969448725303917,0.003774811081115062,-0.0012538164325493727,-0.0007957990183987407,0.002169359352620845,-0.011099195827235824,-0.009576283846811584
3508,0.5457363503175975,0.5216027665938515,0.04162775045063212,-0.04951964129375204,-0.00970746916839288,0.0015059295459215333,-0.016014173766287908,-0.0004972279975086619,0.0013947822250968273,0.013448842757687762,0.02742384730714853
3520,0.5478365831101697,-0.012705385303088387,0.04369518466410299,-0.0696110620153009,0.013892571786439961,-0.00040351433729964026,0.0025122294782867066,-0.00024985917990728856,-0.0002108089940389135,0.014844249116522351,-0.03624239152575007
3539,0.47581456701611746,0.1013564085584513,-0.014593264245274046,0.060574330862997426,0.015603716148905322,-0.0002713084117568487,-0.0002052555437522391,-0.0016286545619584453,0.0005362059941812908,0.028878963450739464,0.03393501259714546
3545,0.5456752730727764,0.4860404106126761,-0.08761709823921775,-0.058141818198610334,0.014262896423080706,0.0003026742545260003,0.001807900544579126,-0.002297889763337335,-0.0001815598304294591,0.012437151014007108,-0.036952690605053004
3547,0.47367154569301445,0.30374849551212535,-0.0008107704625138629,-0.18201734296717498,-0.016978412905557322,0.0006848330125361485,-0.0015248175501643493,-0.0006390665176034122,0.00047666357585292307,-0.02456629879806605,-0.01758093984540371
3551,0.5422599026188115,0.4328228551628235,-0.09512049491926831,-0.044133990063515496,-0.012713513546504684,0.001691406980008095,0.002158528262773206,-0.00032469187186502657,0.001578778273583617,-0.03166100127646348,0.030214529482225527
3556,0.5495327466835,-0.2534350843995992,0.035012662716564336,-0.04995953391977556,-0.01911287300010056,-0.0011343238154265939,-0.027081006395629787,-0.00018526102348999374,-0.0039797650319435135,-0.04551297857227358,0.05266987589527826
3560,0.5484714871308227,0.4535702078021016,0.03993872990918976,-0.047599554550311576,0.01160312659901011,0.0004856197467573986,0.001093561046259614,-0.0002887836402685334,0.0007053657513524381,0.012124966725092917,0.02888306544341457
3574,0.5400061751869145,0.42025321042391645,0.04314596564540071,-0.036799082300142186,-0.01106469429258447,0.0025200284212612556,0.0019078648459640232,0.001059867651733326,0.002694464751389833,-0.03293900916202575,0.032763234021434134
3584,0.4740333915306452,0.1011159096236958,-0.01286482622589663,0.06678490784366058,-0.01016890500863843,0.0008864582801545867,-0.00010121640231729179,-0.002211917930156751,0.0006418987169329038,0.02781920005463664,0.03448765900036309
3586,0.47726974553234974,-0.10200551512720892,-0.011184315659617888,-0.19273377185569734,0.019641540205910468,0.0002870727803752915,-0.002061589108147452,0.0008090614816444325,0.0006309557699773621,-0.023701912745869868,-0.013037788233515049
3596,0.48007762673533705,-0.06692815468173888,-0.016776548239367084,0.05186123085797806,0.013843797738412572,-0.0015407448632638182,-0.0021565621499809798,-0.0017671518181534562,-0.00048044499708244093,0.02503405463947031,-0.015652431621632268
3602,0.4760658274556651,-0.10671730755798392,-0.016112776591948805,0.0626493627800079,0.0128165143643309,-0.00042290589784464705,-0.002374426952897777,-0.0010102482674004681,0.0006266529947025756,-0.013996906631095252,-0.01843817177435697
3617,0.5419430362506755,-0.1974223818220835,0.03059294167290416,0.24738059406985674,-0.01778136359108315,0.0008657592694430727,0.0016505093778613686,-0.002478504091508321,0.0025909450826630126,0.03316985648918994,0.037400036505949044
3636,0.471458768229448,0.30448316431212313,-0.0004424649629187205,-0.17484780404539285,0.020021449935374164,0.00195533451837851,-0.0007854861107886163,-0.00046957624803968534,0.000628352362132073,-0.026153385801336027,-0.01651038424250298
3640,0.548273533515284,0.42688891153758707,0.03893115888019108,-0.055830869662782154,0.012066600031336694,-0.0003914406865078157,0.0008665141787547043,-0.0016612103369423314,-0.0005157195357869265,0.011405222988258759,-0.039636886701501395
3718,0.5452401378628244,0.11220781910265765,0.035876631613265736,0.24110669466293372,0.021596895724294435,0.002469475621682954,0.0011888843993753603,-0.0016532060564667245,0.0011062523713062378,0.026630470806437056,0.027438877667123523
3746,0.5453198213788628,0.4727432342215987,0.042005506475253515,-0.045435127567445596,-0.010685422945778345,0.0013343192562838835,0.0014300250626463964,-0.00022530380167738728,0.0013465555215163294,0.013648767906109027,0.030692355793867754
3754,0.47250560565685273,0.3065770837033714,-0.008898138601339575,0.06343934473042549,0.014302784064305907,0.0010718962655807268,-0.0007241059076229447,-0.00026792474445264114,0.0005314558183412352,-0.014881259059195084,0.0376653433991348
3765,0.47669640716891293,0.17284180978869929,-0.014820110674232917,0.05386784170814325,0.01430570810593823,-0.000933907755683111,-0.0005451147339792239,-0.0019927248086960003,-9.727993143593405e-05,0.03216008748948504,-0.013972251886553266
3770,0.4755083133172956,0.3037620491661203,-0.008257750587055537,0.05382964812747024,-0.012523959667717244,0.0007475119416902043,-0.00016012176889020763,-0.0005966200807203392,-0.0002063506777121582,0.029529079898191916,0.03720746804186696
